split,class,path,width,height,mode
validation,Living room,dataset\validation\Living room\image_0248.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0253.jpg,220,224,L
validation,Living room,dataset\validation\Living room\image_0255.jpg,292,220,L
validation,Living room,dataset\validation\Living room\image_0258.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0261.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0264.jpg,275,220,L
validation,Living room,dataset\validation\Living room\image_0265.jpg,324,220,L
validation,Living room,dataset\validation\Living room\image_0267.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0269.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0271.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0275.jpg,292,220,L
validation,Living room,dataset\validation\Living room\image_0280.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0281.jpg,308,220,L
validation,Living room,dataset\validation\Living room\image_0286.jpg,293,220,L
validation,Living room,dataset\validation\Living room\image_0289.jpg,293,220,L
validation,Mountain,dataset\validation\Mountain\image_0002.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0024.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0026.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0028.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0033.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0035.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0044.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0050.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0054.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0056.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0057.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0058.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0067.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0070.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0071.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0074.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0078.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0084.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0092.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0099.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0102.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0111.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0116.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0124.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0125.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0131.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0135.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0136.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0137.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0138.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0139.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0141.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0144.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0151.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0160.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0164.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0167.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0169.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0173.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0178.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0179.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0180.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0181.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0184.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0185.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0195.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0198.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0199.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0203.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0207.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0208.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0217.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0218.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0220.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0226.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0228.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0232.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0234.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0238.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0241.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0242.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0249.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0250.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0263.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0267.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0271.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0274.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0276.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0280.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0281.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0282.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0285.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0291.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0292.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0302.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0303.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0306.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0310.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0313.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0317.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0318.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0321.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0323.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0324.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0325.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0328.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0329.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0330.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0334.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0340.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0342.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0343.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0345.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0346.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0347.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0349.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0352.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0355.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0357.jpg,256,256,L
validation,Mountain,dataset\validation\Mountain\image_0361.jpg,256,256,L
validation,Office,dataset\validation\Office\image_0002.jpg,322,220,L
validation,Office,dataset\validation\Office\image_0008.jpg,380,220,L
validation,Office,dataset\validation\Office\image_0013.jpg,269,220,L
validation,Office,dataset\validation\Office\image_0014.jpg,241,220,L
validation,Office,dataset\validation\Office\image_0016.jpg,256,220,L
validation,Office,dataset\validation\Office\image_0017.jpg,278,220,L
validation,Office,dataset\validation\Office\image_0018.jpg,300,220,L
validation,Office,dataset\validation\Office\image_0021.jpg,307,220,L
validation,Office,dataset\validation\Office\image_0025.jpg,331,220,L
validation,Office,dataset\validation\Office\image_0028.jpg,297,220,L
validation,Office,dataset\validation\Office\image_0030.jpg,315,220,L
validation,Office,dataset\validation\Office\image_0031.jpg,279,220,L
validation,Office,dataset\validation\Office\image_0033.jpg,316,220,L
validation,Office,dataset\validation\Office\image_0035.jpg,293,220,L
validation,Office,dataset\validation\Office\image_0036.jpg,330,220,L
validation,Office,dataset\validation\Office\image_0039.jpg,367,220,L
validation,Office,dataset\validation\Office\image_0041.jpg,293,220,L
validation,Office,dataset\validation\Office\image_0042.jpg,346,220,L
validation,Office,dataset\validation\Office\image_0045.jpg,269,220,L
validation,Office,dataset\validation\Office\image_0046.jpg,293,220,L
validation,Office,dataset\validation\Office\image_0049.jpg,300,220,L
validation,Office,dataset\validation\Office\image_0051.jpg,322,220,L
validation,Office,dataset\validation\Office\image_0052.jpg,275,220,L
validation,Office,dataset\validation\Office\image_0053.jpg,325,220,L
validation,Office,dataset\validation\Office\image_0054.jpg,318,220,L
validation,Office,dataset\validation\Office\image_0056.jpg,381,220,L
validation,Office,dataset\validation\Office\image_0061.jpg,307,220,L
validation,Office,dataset\validation\Office\image_0066.jpg,344,220,L
validation,Office,dataset\validation\Office\image_0068.jpg,304,220,L
validation,Office,dataset\validation\Office\image_0069.jpg,286,220,L
validation,Office,dataset\validation\Office\image_0070.jpg,316,220,L
validation,Office,dataset\validation\Office\image_0073.jpg,343,220,L
validation,Office,dataset\validation\Office\image_0076.jpg,359,220,L
validation,Office,dataset\validation\Office\image_0078.jpg,339,220,L
validation,Office,dataset\validation\Office\image_0082.jpg,337,220,L
validation,Office,dataset\validation\Office\image_0085.jpg,248,220,L
validation,Office,dataset\validation\Office\image_0086.jpg,315,220,L
validation,Office,dataset\validation\Office\image_0087.jpg,245,220,L
validation,Office,dataset\validation\Office\image_0090.jpg,313,220,L
validation,Office,dataset\validation\Office\image_0093.jpg,346,220,L
validation,Office,dataset\validation\Office\image_0094.jpg,305,220,L
validation,Office,dataset\validation\Office\image_0095.jpg,311,220,L
validation,Office,dataset\validation\Office\image_0097.jpg,305,220,L
validation,Office,dataset\validation\Office\image_0098.jpg,368,220,L
validation,Office,dataset\validation\Office\image_0099.jpg,365,220,L
validation,Office,dataset\validation\Office\image_0101.jpg,337,220,L
validation,Office,dataset\validation\Office\image_0104.jpg,297,220,L
validation,Office,dataset\validation\Office\image_0105.jpg,271,220,L
validation,Office,dataset\validation\Office\image_0109.jpg,337,220,L
validation,Office,dataset\validation\Office\image_0111.jpg,384,220,L
validation,Office,dataset\validation\Office\image_0113.jpg,366,220,L
validation,Office,dataset\validation\Office\image_0115.jpg,291,220,L
validation,Office,dataset\validation\Office\image_0122.jpg,324,220,L
validation,Office,dataset\validation\Office\image_0125.jpg,292,220,L
validation,Office,dataset\validation\Office\image_0128.jpg,338,220,L
validation,Office,dataset\validation\Office\image_0129.jpg,307,220,L
validation,Office,dataset\validation\Office\image_0132.jpg,338,220,L
validation,Office,dataset\validation\Office\image_0133.jpg,354,220,L
validation,Office,dataset\validation\Office\image_0136.jpg,325,220,L
validation,Office,dataset\validation\Office\image_0137.jpg,299,220,L
validation,Office,dataset\validation\Office\image_0139.jpg,341,220,L
validation,Office,dataset\validation\Office\image_0141.jpg,298,220,L
validation,Office,dataset\validation\Office\image_0145.jpg,317,220,L
validation,Office,dataset\validation\Office\image_0149.jpg,314,220,L
validation,Office,dataset\validation\Office\image_0151.jpg,296,220,L
validation,Office,dataset\validation\Office\image_0152.jpg,315,220,L
validation,Office,dataset\validation\Office\image_0153.jpg,308,220,L
validation,Office,dataset\validation\Office\image_0154.jpg,337,220,L
validation,Office,dataset\validation\Office\image_0156.jpg,314,220,L
validation,Office,dataset\validation\Office\image_0160.jpg,334,220,L
validation,Office,dataset\validation\Office\image_0161.jpg,341,220,L
validation,Office,dataset\validation\Office\image_0162.jpg,293,220,L
validation,Office,dataset\validation\Office\image_0163.jpg,299,220,L
validation,Office,dataset\validation\Office\image_0165.jpg,324,220,L
validation,Office,dataset\validation\Office\image_0166.jpg,305,220,L
validation,Office,dataset\validation\Office\image_0167.jpg,314,220,L
validation,Office,dataset\validation\Office\image_0170.jpg,336,220,L
validation,Office,dataset\validation\Office\image_0171.jpg,338,220,L
validation,Office,dataset\validation\Office\image_0172.jpg,294,220,L
validation,Office,dataset\validation\Office\image_0173.jpg,309,220,L
validation,Office,dataset\validation\Office\image_0175.jpg,358,220,L
validation,Office,dataset\validation\Office\image_0177.jpg,303,220,L
validation,Office,dataset\validation\Office\image_0178.jpg,355,220,L
validation,Office,dataset\validation\Office\image_0182.jpg,365,220,L
validation,Office,dataset\validation\Office\image_0184.jpg,318,220,L
validation,Office,dataset\validation\Office\image_0187.jpg,309,220,L
validation,Office,dataset\validation\Office\image_0189.jpg,275,220,L
validation,Office,dataset\validation\Office\image_0190.jpg,321,220,L
validation,Office,dataset\validation\Office\image_0194.jpg,367,220,L
